timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
431981952,7562769,0.2,200.0,119.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
432986366,7562769,0.2,200.0,123.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
433990820,7562769,0.2,200.0,117.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
434994752,7562769,0.2,200.0,121.899994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
435972395,7562769,0.2,200.0,130.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
436977065,7562769,0.2,200.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
437981589,7562769,0.2,200.0,135.06999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
438986310,7562769,0.2,200.0,144.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
439990812,7562769,0.2,200.0,149.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
440995075,7562769,0.2,200.0,147.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
441999100,7562769,0.2,200.0,130.48999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
442977051,7562769,0.2,200.0,127.759995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
443981757,7562769,0.2,200.0,121.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
444986164,7562769,0.2,200.0,117.96999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
445990380,7562769,0.2,200.0,118.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
446995305,7562769,0.2,200.0,113.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
447972969,7562769,0.2,200.0,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
448977475,7562769,0.2,200.0,109.979996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
449981908,7562769,0.2,200.0,108.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
450986517,7562769,0.2,200.0,108.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
451990849,7562769,0.2,200.0,107.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
452995186,7562769,0.2,200.0,102.479996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
453972860,7562769,0.2,200.0,106.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
454976727,7562769,0.2,200.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
455980779,7562769,0.2,200.0,109.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
456985328,7562769,0.2,200.0,111.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
457989705,7562769,0.2,200.0,113.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
458993712,7562769,0.2,200.0,113.689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
459971010,7562769,0.2,200.0,113.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
460976322,7562769,0.2,200.0,116.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
461980939,7562769,0.2,200.0,120.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
462985573,7562769,0.2,200.0,124.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
463989844,7562769,0.2,200.0,111.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
464994111,7562769,0.2,200.0,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
465998658,7562769,0.2,200.0,140.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
466976811,7562769,0.2,200.0,140.23999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
467981310,7562769,0.2,200.0,143.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
468985730,7562769,0.2,200.0,154.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
469989736,7562769,0.2,200.0,145.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
470994774,7562769,0.2,200.0,145.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
471972572,7562769,0.2,200.0,128.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
472976928,7562769,0.2,200.0,128.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
473981526,7562769,0.2,200.0,123.369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
474985519,7562769,0.2,200.0,120.119995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
475989555,7562769,0.2,200.0,116.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
476993249,7562769,0.2,200.0,114.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
477971306,7562769,0.2,200.0,111.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
478975592,7562769,0.2,200.0,110.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
479979556,7562769,0.2,200.0,108.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
480983508,7562769,0.2,200.0,108.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
481987504,7562769,0.2,200.0,107.689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
482992032,7562769,0.2,200.0,104.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
483995743,7562769,0.2,200.0,102.009995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
484973067,7562769,0.2,200.0,109.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
485976766,7562769,0.2,200.0,110.649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
486981545,7562769,0.2,200.0,112.689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
487985673,7562769,0.2,200.0,112.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
488989891,7562769,0.2,200.0,114.549995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
489994815,7562769,0.2,200.0,114.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
490998798,7562769,0.2,200.0,115.329994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
491976786,7562769,0.2,200.0,121.649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
492981692,7562769,0.2,200.0,122.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
493985707,7562769,0.2,200.0,117.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
494989849,7562769,0.2,200.0,127.409996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
495994304,7562769,0.2,200.0,145.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
496998320,7562769,0.2,200.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
497976120,7562769,0.2,200.0,151.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
498979784,7562769,0.2,200.0,152.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
499984374,7562769,0.2,200.0,143.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
500988586,7562769,0.2,200.0,128.87999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
501993105,7562769,0.2,200.0,132.73999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
502997113,7562769,0.2,200.0,121.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
503974520,7562769,0.2,200.0,120.409996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
504978840,7562769,0.2,200.0,115.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
505982720,7562769,0.2,200.0,113.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
506986314,7562769,0.2,200.0,111.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
507990804,7562769,0.2,200.0,111.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
508995728,7562769,0.2,200.0,109.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
509973437,7562769,0.2,200.0,107.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
510977684,7562769,0.2,200.0,108.439995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
511981940,7562769,0.2,200.0,107.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
512986752,7562769,0.2,200.0,106.479996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
513990717,7562769,0.2,200.0,108.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
514994238,7562769,0.2,200.0,110.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
515971766,7562769,0.2,200.0,112.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
516975533,7562769,0.2,200.0,113.479996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
517980153,7562769,0.2,200.0,115.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
518984671,7562769,0.2,200.0,116.869995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
519989251,7562769,0.2,200.0,118.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
520994195,7562769,0.2,200.0,120.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
521998056,7562769,0.2,200.0,124.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
522977068,7562769,0.2,200.0,125.21999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
523981957,7562769,0.2,200.0,132.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
524986035,7562769,0.2,200.0,143.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
525990585,7562769,0.2,200.0,139.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
526994139,7562769,0.2,200.0,156.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
527998431,7562769,0.2,200.0,159.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
528976202,7562769,0.2,200.0,150.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
529980456,7562769,0.2,200.0,135.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
530984529,7562769,0.2,200.0,129.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
531988626,7562769,0.2,200.0,126.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
532993279,7562769,0.2,200.0,116.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
533971848,7562769,0.2,200.0,114.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
534976363,7562769,0.2,200.0,112.079994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
535980394,7562769,0.2,200.0,111.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
536984172,7562769,0.2,200.0,109.869995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
537988726,7562769,0.2,200.0,108.759995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
538993247,7562769,0.2,200.0,108.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
539997376,7562769,0.2,200.0,109.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
540974637,7562769,0.2,200.0,106.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
541979021,7562769,0.2,200.0,101.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
542982668,7562769,0.2,200.0,108.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
543986833,7562769,0.2,200.0,110.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
544991171,7562769,0.2,200.0,112.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
545995374,7562769,0.2,200.0,113.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
546998904,7562769,0.2,200.0,114.399994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
547977451,7562769,0.2,200.0,115.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
548981779,7562769,0.2,200.0,117.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
549986007,7562769,0.2,200.0,120.689995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
550990181,7562769,0.2,200.0,121.979996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
551994292,7562769,0.2,200.0,115.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
552998412,7562769,0.2,200.0,126.229996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
553975956,7562769,0.2,200.0,135.70999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
554979914,7562769,0.2,200.0,131.59999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
555984026,7562769,0.2,200.0,142.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
556987280,7562769,0.2,200.0,146.45999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
557991537,7562769,0.2,200.0,148.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
558995938,7562769,0.2,200.0,136.73999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
559973812,7562769,0.2,200.0,131.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
560977877,7562769,0.2,200.0,122.979996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
561982405,7562769,0.2,200.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
562986833,7562769,0.2,200.0,114.939995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
563991155,7562769,0.2,200.0,114.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
564994954,7562769,0.2,200.0,109.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
565972924,7562769,0.2,200.0,108.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
566976890,7562769,0.2,200.0,109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
567981614,7562769,0.2,200.0,108.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
568985326,7562769,0.2,200.0,107.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
569990193,7562769,0.2,200.0,106.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
570994499,7562769,0.2,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
571972322,7562769,0.2,200.0,107.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
572976781,7562769,0.2,200.0,109.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
573980927,7562769,0.2,200.0,109.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
574986183,7562769,0.2,200.0,110.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
575990311,7562769,0.2,200.0,112.259995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
576994242,7562769,0.2,200.0,112.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
577998513,7562769,0.2,200.0,113.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
578976265,7562769,0.2,200.0,119.46999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
579981527,7562769,0.2,200.0,120.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
580985540,7562769,0.2,200.0,122.96999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
581990229,7562769,0.2,200.0,117.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
582994998,7562769,0.2,200.0,137.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
583973351,7562769,0.2,200.0,130.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
584977881,7562769,0.2,200.0,138.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
