timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
11807238,1729669479399944,625764270,114027654,671284,709179,0.0010890961,0.48685557,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05710517,-0.046000004,-0.011000001,0.032,-2.9068701,0,nan,nan,6,0,1,17,0
12188002,1729669479799944,625764270,114027654,671288,709183,0.00028896332,0.3419684,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.029681645,-0.026,-0.013,-0.006,-2.6779451,0,nan,nan,6,0,1,17,0
12806547,1729669480399944,625764270,114027654,671288,709182,0.0013694763,1.8889327,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.09394147,-0.007,0.026,-0.09,1.833791,0,nan,nan,6,0,1,17,0
13192294,1729669480799944,625764270,114027654,671287,709182,0.0013694763,1.469395,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.089375615,0.016,-0.026,0.08400001,-1.0191413,0,nan,nan,6,0,1,17,0
13818382,1729669481399944,625764270,114027655,671281,709176,0.00014400482,0.30902314,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.021587035,0.0050000004,0.021000002,0.0,1.3370532,0,nan,nan,6,0,1,17,0
14194900,1729669481799944,625764270,114027654,671299,709194,0.0010890961,24.202135,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.007,0.006,-0.003,-0.002,-0.4636476,0,nan,nan,6,0,1,17,0
14796003,1729669482399944,625764270,114027654,671292,709187,0.0015211105,1.1727912,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.07783316,0.036000002,-0.001,-0.069000006,-0.027770637,0,nan,nan,6,0,1,17,0
15196394,1729669482799944,625764270,114027654,671294,709188,0.0022087097,0.8517969,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.0601415,-0.048,0.017,0.032,2.8012106,0,nan,nan,6,0,1,17,0
15808189,1729669483399944,625764270,114027654,671296,709191,0.003364563,14.692414,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.04747631,-0.015000001,-0.002,-0.045,-3.009041,0,nan,nan,6,0,1,16,0
16195421,1729669483799944,625764270,114027654,671293,709188,0.0022087097,4.55404,0.013999288,0.01699892,0.72021484,1.2197266,0,0,0.1102225,-0.014,-0.017,0.108,-2.2597208,0,nan,nan,6,0,1,17,0
16807668,1729669484399944,625764270,114027653,671293,709188,0.00044107437,1.5209459,0.013999288,0.01699892,0.72021484,1.2197266,0,0,0.018814888,-0.001,0.017,0.008,1.6295521,0,nan,nan,6,0,1,17,0
17195112,1729669484799944,625764270,114027653,671286,709181,0.00016903877,0.08477371,0.013999288,0.01699892,0.72021484,1.2197266,0,0,0.044833023,0.025,-0.037,-0.004,-0.97658265,0,nan,nan,6,0,1,17,0
17804887,1729669485399944,625764270,114027653,671290,709185,0.0009608269,0.57124066,0.013999288,0.01699892,0.72021484,1.2197266,0,0,0.09347727,0.041,0.001,-0.08400001,0.02438541,0,nan,nan,6,0,1,17,0
18193283,1729669485799944,625764270,114027654,671290,709185,8.100271e-05,0.2055906,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.021400936,0.015000001,0.013,0.008,0.7140907,0,nan,nan,6,0,1,17,0
18807785,1729669486399944,625764270,114027654,671292,709186,0.0005288124,4.2304983,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.030149627,-0.0050000004,0.010000001,-0.028,2.0344439,0,nan,nan,6,0,1,17,0
19196554,1729669486799944,625764271,114027653,671295,709189,0.0020256042,0.7067705,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05680669,0.045,0.029000001,-0.019000001,0.5724598,0,nan,nan,6,0,1,17,0
19808282,1729669487399944,625764270,114027654,671299,709193,0.0013694763,14.118311,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.022293499,-0.004,-0.009000001,-0.020000001,-1.9890206,0,nan,nan,6,0,1,17,0
20198161,1729669487799944,625764270,114027653,671302,709196,0.0016813278,42.03319,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.038522724,0.002,-0.006,-0.038000003,-1.2490457,0,nan,nan,6,0,1,17,0
20808136,1729669488399944,625764270,114027653,671298,709193,0.0016813278,2.562999,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.07266361,-0.020000001,-0.016,0.068,-2.4668517,0,nan,nan,6,0,1,17,0
21195467,1729669488799944,625764270,114027653,671307,709201,0.00032401085,0.15197507,0.013999288,0.021999767,0.66015625,1.1298828,0,0,0.0680588,0.046000004,-0.004,0.05,-0.08673833,0,nan,nan,6,0,1,17,0
21800552,1729669489399944,625764270,114027653,671306,709201,0.0010890961,1.4387001,0.013999288,0.021999767,0.66015625,1.1298828,0,0,0.116301335,0.009000001,0.026,-0.113000005,1.237552,0,nan,nan,6,0,1,17,0
22808709,1729669490399944,625764270,114027653,671299,709194,0.00040006638,4.4451814,0.013999288,0.02000166,0.66015625,1.1298828,0,0,0.011224973,-0.003,0.009000001,0.006,1.8925468,0,nan,nan,6,0,1,17,0
23192115,1729669490799944,625764271,114027654,671302,709196,0.0035991669,3.076211,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.097216256,-0.021000002,0.027,0.091000006,2.2318397,0,nan,nan,6,0,1,17,0
23798302,1729669491399944,625764271,114027653,671294,709189,0.0012254715,0.603978,0.013999288,0.018999098,0.66015625,1.1298828,0,0,0.06438168,-0.045,-0.002,-0.046000004,-3.0971775,0,nan,nan,6,0,1,17,0
24197147,1729669491799944,625764271,114027653,671300,709195,0.0015211105,2.4936235,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.08181687,-0.013,0.021000002,0.078,2.1251037,0,nan,nan,6,0,1,17,0
24808413,1729669492399944,625764270,114027654,671304,709198,0.0026016235,1.6623791,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.09831073,0.037,-0.014,-0.09,-0.36172926,0,nan,nan,6,0,1,17,0
25196269,1729669492799944,625764271,114027655,671290,709185,0.0028095245,0.5140941,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.13671137,0.068,0.029000001,-0.115,0.40311557,0,nan,nan,6,0,1,17,0
25801506,1729669493399944,625764270,114027655,671284,709179,0.0016002655,21.62521,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.031208975,0.007,0.0050000004,0.030000001,0.6202495,0,nan,nan,6,0,1,17,0
26193601,1729669493799945,625764270,114027655,671287,709181,0.0026016235,5.7813845,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.037563283,0.021000002,0.003,-0.031000001,0.14189705,0,nan,nan,6,0,1,17,0
26808474,1729669494399945,625764270,114027655,671283,709178,0.0015211105,0.55232775,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.06479198,-0.045,-0.027,0.038000003,-2.6011732,0,nan,nan,6,0,1,17,0
27807463,1729669495399945,625764270,114027654,671291,709186,0.0014438629,90.24142,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.032249033,0.004,0.0,-0.032,0.0,0,nan,nan,6,0,1,17,0
28198005,1729669495799945,625764270,114027654,671288,709183,0.0016002655,6.038737,0.013999288,0.018000301,0.66015625,1.1298828,0,0,0.074793056,0.012,0.011000001,0.07300001,0.7419473,0,nan,nan,6,0,1,17,0
28810139,1729669496399945,625764271,114027654,671294,709189,0.0015211105,41.11109,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05036864,0.006,0.001,0.05,0.16514868,0,nan,nan,6,0,1,17,0
29195372,1729669496799945,625764271,114027654,671288,709183,0.00025606155,0.6039187,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.021189623,0.018000001,-0.010000001,-0.0050000004,-0.5070985,0,nan,nan,6,0,1,17,0
29806336,1729669497399945,625764270,114027654,671285,709180,0.0006761551,9.262397,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05467175,-0.003,-0.008,0.054,-1.929567,0,nan,nan,6,0,1,17,0
30196843,1729669497799945,625764271,114027653,671300,709195,0.0014438629,5.553319,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.06697015,0.014,-0.008,-0.065000005,-0.51914614,0,nan,nan,6,0,1,17,0
30812268,1729669498399945,625764270,114027654,671296,709190,0.002401352,1.6583921,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.068534665,-0.038000003,0.002,0.057000004,3.0890095,0,nan,nan,6,0,1,17,0
31196315,1729669498799945,625764271,114027654,671306,709200,0.0009608269,2.9293497,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.048507735,0.018000001,0.002,-0.045,0.11065722,0,nan,nan,6,0,1,17,0
31809328,1729669499399945,625764270,114027653,671305,709199,0.0010242462,2.9015477,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.071512245,0.008,0.017,-0.069000006,1.1309538,0,nan,nan,6,0,1,17,0
32198301,1729669499799945,625764271,114027653,671309,709204,0.0008997917,2.0780406,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.044204075,-0.017,0.012,-0.039,2.5269299,0,nan,nan,6,0,1,17,0
32809494,1729669500399945,625764271,114027653,671314,709209,0.0043563843,11.774012,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.07549173,-0.017,0.009000001,0.07300001,2.6546934,0,nan,nan,6,0,1,17,0
33195245,1729669500799945,625764270,114027653,671307,709202,0.0008997917,0.2224454,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.06870954,0.038000003,-0.051000003,-0.026,-0.9304399,0,nan,nan,6,0,1,17,0
33803571,1729669501399945,625764270,114027653,671298,709193,0.0010890961,0.84952885,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.06396093,-0.021000002,-0.029000001,0.053000003,-2.1975393,0,nan,nan,6,0,1,17,0
34201175,1729669501799945,625764270,114027654,671287,709182,0.00032401085,0.28125942,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.037523326,0.024,0.024,0.016,0.7853982,0,nan,nan,6,0,1,17,0
34808564,1729669502399945,625764270,114027654,671290,709184,0.0017642975,0.9179486,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.1476584,-0.031000001,-0.031000001,0.141,-2.3561945,0,nan,nan,6,0,1,17,0
35198239,1729669502799945,625764271,114027654,671299,709193,0.00040006638,0.20073578,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.045188494,0.043,-0.012,-0.007,-0.27214587,0,nan,nan,6,0,1,17,0
35808542,1729669503399945,625764270,114027654,671295,709190,0.0023040771,1.6260246,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.054203324,0.036000002,-0.011000001,-0.039,-0.2965458,0,nan,nan,6,0,1,17,0
36192988,1729669503799945,625764270,114027654,671282,709177,0.00014400482,0.40001333,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.019000001,-0.006,0.018000001,-0.001,1.8925468,0,nan,nan,6,0,1,17,0
36803436,1729669504399945,625764270,114027654,671288,709183,0.0021152496,3.6096408,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.040124808,-0.019000001,0.015000001,0.032,2.4733033,0,nan,nan,6,0,1,17,0
37192901,1729669504799945,625764270,114027654,671288,709183,0.0020256042,4.593206,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.057939626,0.0,-0.021000002,-0.054,-1.5707964,0,nan,nan,6,0,1,17,0
37806806,1729669505399945,625764270,114027654,671283,709178,0.0015211105,1.1250817,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.062064484,-0.014,-0.034,0.05,-1.9614034,0,nan,nan,6,0,1,17,0
38192202,1729669505799945,625764270,114027654,671302,709197,0.0032482147,1.045787,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.15347639,0.055000003,0.009000001,-0.143,0.16219883,0,nan,nan,6,0,1,17,0
38807028,1729669506399945,625764270,114027654,671290,709185,0.0009608269,1.7533334,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.02393742,-0.008,-0.022000002,0.0050000004,-1.9195673,0,nan,nan,6,0,1,17,0
39195030,1729669506799945,625764270,114027654,671289,709184,0.0013694763,1.4805148,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.061975803,-0.027,-0.014,0.054,-2.6632402,0,nan,nan,6,0,1,17,0
39808625,1729669507399945,625764271,114027654,671289,709184,0.0013694763,8.350464,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.015652478,0.010000001,-0.008,-0.009000001,-0.6747409,0,nan,nan,6,0,1,17,0
40197494,1729669507799945,625764270,114027654,671282,709177,0.0016002655,6.038737,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.030675724,-0.003,0.016,0.026,1.7561443,0,nan,nan,6,0,1,17,0
40802947,1729669508399945,625764270,114027654,671286,709180,0.00036096573,2.4894183,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.013038405,0.008,-0.009000001,0.0050000004,-0.844154,0,nan,nan,6,0,1,17,0
41195388,1729669508799945,625764270,114027654,671281,709175,0.0027046204,1.6882772,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.06641536,-0.039,0.009000001,0.053000003,2.9147937,0,nan,nan,6,0,1,17,0
41808302,1729669509399945,625764270,114027653,671293,709187,0.0006251335,1.2281598,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.027658636,-0.0050000004,-0.022000002,0.016,-1.7942729,0,nan,nan,6,0,1,17,0
42189143,1729669509799945,625764270,114027654,671284,709178,0.0017642975,1.5301799,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.06981404,-0.033,-0.008,0.061000004,-2.9037566,0,nan,nan,6,0,1,17,0
42812144,1729669510399945,625764270,114027655,671279,709174,0.0010242462,0.33461162,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.07524627,-0.006,0.055000003,0.051000003,1.6794575,0,nan,nan,6,0,1,17,0
43197004,1729669510799945,625764270,114027654,671280,709175,0.002916336,11.173701,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.057323646,0.006,-0.015000001,0.055000003,-1.19029,0,nan,nan,6,0,1,17,0
43808221,1729669511399945,625764270,114027654,671283,709178,0.0015211105,3.9407,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.077530645,0.019000001,-0.0050000004,-0.075,-0.2573237,0,nan,nan,6,0,1,17,0
44208115,1729669511799945,625764270,114027653,671288,709183,0.000729084,16.201866,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.02204541,-0.003,-0.006,-0.021000002,-2.0344439,0,nan,nan,6,0,1,17,0
44807298,1729669512399945,625764270,114027653,671291,709186,0.0007839203,0.6846465,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.056302756,-0.032,-0.011000001,0.045,-2.8104966,0,nan,nan,6,0,1,17,0
45193658,1729669512799945,625764270,114027653,671288,709183,0.00025606155,0.14674012,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.041964274,-0.031000001,-0.028,-0.004,-2.4069982,0,nan,nan,6,0,1,17,0
45807694,1729669513399945,625764270,114027654,671270,709164,0.00025606155,0.09171259,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.05397222,-0.046000004,-0.026,-0.011000001,-2.6271415,0,nan,nan,6,0,1,17,0
46188360,1729669513799945,625764270,114027654,671272,709167,0.00040006638,0.24619468,0.013999288,0.016001923,0.66015625,1.1298828,0,0,0.04691482,0.040000003,0.0050000004,0.024,0.124354996,0,nan,nan,6,0,1,17,0
47198069,1729669514799945,625764270,114027654,671288,709182,0.0035991669,2.1826355,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05842089,0.040000003,-0.007,-0.042000003,-0.17324567,0,nan,nan,6,0,1,17,0
47809361,1729669515399945,625764270,114027654,671288,709183,0.0022087097,4.247518,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.048672374,-0.018000001,0.014,0.043,2.4805496,0,nan,nan,6,0,1,17,0
48197320,1729669515799946,625764270,114027654,671282,709177,0.0022087097,4.2971005,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.12114042,-0.017,0.015000001,-0.119,2.4186134,0,nan,nan,6,0,1,17,0
48809057,1729669516399946,625764270,114027654,671285,709179,0.0007839203,4.404047,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.051749397,0.003,-0.013,0.05,-1.3439975,0,nan,nan,6,0,1,17,0
49197467,1729669516799946,625764270,114027654,671286,709181,0.0026016235,2.555622,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.05274467,-0.027,0.017,0.042000003,2.5796711,0,nan,nan,6,0,1,17,0
49807071,1729669517399946,625764270,114027654,671292,709187,0.0012960434,0.98633444,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.041400485,-0.033,-0.015000001,0.020000001,-2.714965,0,nan,nan,6,0,1,17,0
50196935,1729669517799946,625764270,114027654,671291,709185,0.0020256042,4.393935,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.06655825,0.019000001,0.010000001,-0.063,0.48447794,0,nan,nan,6,0,1,17,0
50808486,1729669518399946,625764270,114027654,671291,709185,0.0034809113,29.751371,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.059983335,-0.006,-0.009000001,0.059000004,-2.158799,0,nan,nan,6,0,1,17,0
51197129,1729669518799946,625764270,114027654,671284,709179,0.0017642975,1.9581547,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.07159609,-0.001,-0.030000001,-0.065000005,-1.6041173,0,nan,nan,6,0,1,17,0
51807167,1729669519399946,625764270,114027654,671290,709184,0.004096985,14.0307665,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.020880613,-0.016,0.006,0.012,2.782822,0,nan,nan,6,0,1,17,0
52198148,1729669519799946,625764270,114027654,671293,709187,0.0043563843,5.312664,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.06468385,0.026,-0.012,-0.058000002,-0.43240777,0,nan,nan,6,0,1,17,0
52807854,1729669520399946,625764270,114027654,671305,709199,0.0031356812,4.8918576,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.063285075,0.025,0.004,-0.058000002,0.15865527,0,nan,nan,6,0,1,17,0
53195901,1729669520799946,625764270,114027653,671306,709200,0.00084114075,0.353272,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.0531225,-0.035,-0.034,0.021000002,-2.3706863,0,nan,nan,6,0,1,17,0
53807403,1729669521399946,625764270,114027654,671296,709191,0.0011558533,1.3598272,0.013999288,0.01699892,0.66015625,1.1298828,0,0,0.036523968,0.011000001,0.027,-0.022000002,1.1839206,0,nan,nan,6,0,1,18,0
54204000,1729669521799946,625764270,114027654,671306,709201,0.003364563,3.3083217,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.08984988,-0.021000002,0.024,-0.08400001,2.2896264,0,nan,nan,6,0,1,18,0
54811462,1729669522399946,625764270,114027654,671301,709195,0.0014438629,0.9024143,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.09033825,-0.032,0.024,-0.081,2.4980917,0,nan,nan,6,0,1,18,0
55197492,1729669522799946,625764270,114027654,671295,709190,0.00025606155,0.13165118,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.04802083,-0.037,-0.024,-0.019000001,-2.566168,0,nan,nan,6,0,1,18,0
55802719,1729669523399946,625764270,114027654,671292,709186,0.0013694763,12.919585,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.068775,-0.009000001,-0.0050000004,-0.068,-2.6344943,0,nan,nan,6,0,1,18,0
56201947,1729669523799946,625764271,114027654,671298,709193,0.0016002655,0.31744996,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.11385078,0.071,0.0,-0.089,0.0,0,nan,nan,6,0,1,18,0
56808284,1729669524399946,625764270,114027654,671296,709191,0.0016002655,20.003315,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.035156794,-0.004,0.008,0.034,2.0344439,0,nan,nan,6,0,1,18,0
57188532,1729669524799946,625764271,114027653,671303,709198,0.002401352,7.062799,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.05706137,-0.014,0.012,-0.054,2.4329665,0,nan,nan,6,0,1,18,0
57806971,1729669525399946,625764271,114027654,671296,709190,0.0009608269,1.6652111,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.027802879,-0.001,-0.024,0.014,-1.6124389,0,nan,nan,6,0,1,18,0
58196570,1729669525799946,625764271,114027654,671295,709190,0.002500534,1.1118425,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.080461174,0.035,0.032,-0.065000005,0.74065197,0,nan,nan,6,0,1,18,0
58808098,1729669526399946,625764270,114027653,671297,709192,0.0016002655,0.8580511,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.1025378,-0.043,0.004,0.093,3.0488362,0,nan,nan,6,0,1,18,0
59198145,1729669526799946,625764271,114027654,671295,709190,8.100271e-05,0.14336763,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.024289917,0.006,0.023000002,0.0050000004,1.315614,0,nan,nan,6,0,1,18,0
60197140,1729669527799946,625764270,114027655,671273,709168,0.002500534,6.9459267,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.04517743,-0.018000001,-0.006,0.041,-2.819842,0,nan,nan,6,0,1,18,0
61189999,1729669528799946,625764270,114027655,671289,709184,0.0031356812,3.2494106,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.079334736,0.017,0.026,-0.07300001,0.99172205,0,nan,nan,6,0,1,18,0
61810362,1729669529399946,625764270,114027655,671281,709175,0.0016813278,4.267329,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.09216291,0.013,0.015000001,-0.09,0.8567056,0,nan,nan,6,0,1,18,0
62197559,1729669529799946,625764270,114027654,671289,709183,0.0006251335,0.10934642,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.08601163,0.071,-0.026,0.041,-0.3510309,0,nan,nan,6,0,1,18,0
62803098,1729669530399946,625764270,114027654,671298,709193,0.0005288124,0.28053707,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.04414748,-0.043,-0.006,0.008,-3.0029528,0,nan,nan,6,0,1,18,0
63196260,1729669530799946,625764270,114027653,671291,709186,0.00022494793,0.75485873,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.017291617,0.003,-0.017,0.001,-1.3961241,0,nan,nan,6,0,1,18,0
63808102,1729669531399946,625764270,114027654,671291,709186,0.0006761551,0.22843073,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.06523803,0.044000003,-0.032,0.036000002,-0.6287963,0,nan,nan,6,0,1,18,0
64195445,1729669531799946,625764270,114027654,671296,709190,0.00014400482,0.1797813,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.028301945,-0.015000001,0.024,0.0,2.1293955,0,nan,nan,6,0,1,18,0
64811531,1729669532399946,625764270,114027654,671290,709185,0.0009608269,106.75854,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.02022375,-0.003,0.0,-0.020000001,3.1415927,0,nan,nan,6,0,1,18,0
65196554,1729669532799946,625764270,114027653,671293,709188,0.00032401085,0.17188902,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.045044426,-0.042000003,-0.011000001,-0.012,-2.8854413,0,nan,nan,6,0,1,18,0
65808356,1729669533399946,625764270,114027653,671289,709183,0.0013694763,0.49871683,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.06301587,0.039,-0.035,-0.035,-0.7313967,0,nan,nan,6,0,1,18,0
66198706,1729669533799946,625764270,114027654,671279,709174,0.0012960434,1.0502783,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.08101235,-0.035,-0.003,0.07300001,-3.0560873,0,nan,nan,6,0,1,18,0
66812580,1729669534399946,625764270,114027654,671286,709181,0.0017642975,3.8606062,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.02611513,-0.021000002,0.004,0.015000001,2.953371,0,nan,nan,6,0,1,18,0
67198447,1729669534799946,625764270,114027655,671282,709177,0.002500534,0.54596806,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.12074768,0.056,0.038000003,-0.1,0.59619915,0,nan,nan,6,0,1,18,0
67811929,1729669535399946,625764270,114027654,671299,709193,0.0010890961,1.5361015,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.04888763,-0.022000002,-0.015000001,0.041,-2.5431738,0,nan,nan,6,0,1,18,0
68200455,1729669535799946,625764270,114027654,671299,709194,0.0013694763,2.2195725,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.046238516,0.019000001,0.016,-0.039,0.6998929,0,nan,nan,6,0,1,18,0
68811322,1729669536399946,625764270,114027654,671293,709188,0.0017642975,135.71518,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.055118058,0.003,0.002,0.055000003,0.5880026,0,nan,nan,6,0,1,18,0
69197476,1729669536799946,625764270,114027653,671297,709192,0.00028896332,3.399568,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.015937379,0.002,0.009000001,0.013,1.3521273,0,nan,nan,6,0,1,18,0
69811209,1729669537399946,625764270,114027654,671290,709185,0.0020256042,0.70999086,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.072484486,-0.042000003,0.033,0.049000002,2.4756236,0,nan,nan,6,0,1,18,0
70196959,1729669537799947,625764270,114027653,671287,709182,0.0017642975,12.084227,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.030495903,0.011000001,-0.0050000004,0.028,-0.4266275,0,nan,nan,6,0,1,18,0
70803241,1729669538399947,625764270,114027654,671290,709185,0.0011558533,4.497483,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.032264534,-0.016,0.001,0.028,3.0791738,0,nan,nan,6,0,1,18,0
71197132,1729669538799947,625764270,114027654,671284,709179,0.0008997917,0.16977203,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.10742905,-0.058000002,-0.044000003,0.079,-2.492597,0,nan,nan,6,0,1,18,0
71807726,1729669539399947,625764270,114027654,671281,709176,0.000100016594,0.15131103,0.013999288,0.01699892,0.64990234,1.0703125,0,0,0.026019225,0.006,0.025,0.004,1.3352513,0,nan,nan,6,0,1,18,0
72193288,1729669539799947,625764270,114027654,671282,709176,0.0009608269,0.5990191,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.05731492,0.002,-0.040000003,0.041,-1.5208379,0,nan,nan,6,0,1,18,0
72809990,1729669540399947,625764270,114027655,671284,709179,0.0031356812,3.48409,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.06977822,0.030000001,0.0,0.063,0.0,0,nan,nan,6,0,1,18,0
73196562,1729669540799947,625764270,114027654,671287,709181,0.0011558533,0.45848992,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.061781876,-0.035,-0.036000002,0.036000002,-2.3421109,0,nan,nan,6,0,1,18,0
73810270,1729669541399947,625764270,114027654,671284,709179,0.0021152496,0.4512051,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.1253515,-0.068,-0.008,0.105000004,-3.024484,0,nan,nan,6,0,1,18,0
74197958,1729669541799947,625764270,114027654,671291,709186,0.0013694763,1.1836442,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.038026307,0.031000001,-0.014,-0.017,-0.4241944,0,nan,nan,6,0,1,18,0
74801634,1729669542399947,625764270,114027654,671285,709180,0.0014438629,6.941648,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.03971146,-0.008,-0.012,0.037,-2.158799,0,nan,nan,6,0,1,18,0
75196824,1729669542799947,625764270,114027654,671288,709183,0.0013694763,1.7445555,0.013999288,0.016001923,0.64990234,1.0703125,0,0,0.05906776,0.016,-0.023000002,0.052,-0.96299434,0,nan,nan,6,0,1,18,0
